walletid,Wallet Create Date,Wallet Create Stage,Movement 202101,Movement 202102,Movement 202103,Movement 202104,Movement 202101 - 202104
GfpV6ZhmUod9YXRWVUUoohQNa9hmfz6NFE,20201002,Pre Launch,-2 115 558.56,0.00,0.00,0.00,-2 115 558.56
Gftyw4UgzSKFQ4vVJdEVjYjw2jh6JiJN1B,20201002,Pre Launch,-1 831 447.63,0.00,0.00,0.00,-1 831 447.63
Gfw3r9p5xk5EKFp9oMzMDymeN6atQ5yR3S,20201002,Pre Launch,-1 294 116.99,0.00,0.00,0.00,-1 294 116.99
GfwahEhxR3SvchisjqxsnEoJVjgTw872aH,20201002,Pre Launch,-2 047 870.11,0.00,0.00,0.00,-2 047 870.11
GfXRLwKxLuhEVHyt518bSHT21TggpCWdWz,20201002,Pre Launch,-1 579 058.54,0.00,0.00,0.00,-1 579 058.54
Gfy598j4YttZDPg5h2aye8wt11hdsJDG48,20201002,Pre Launch,-1 428 885.55,0.00,0.00,0.00,-1 428 885.55
GfYacKETGKnqKfyZEshZqZUs95TtSDA1W8,20201002,Pre Launch,-1 081 601.31,0.00,0.00,0.00,-1 081 601.31
GfZdgBQv8mZ4DYodFQVm86b4ZWumdanpuM,20201002,Pre Launch,-678 009.95,0.00,0.00,0.00,-678 009.95
Gg8SvpLVkkitVs65ZUg53c5tB7vu62QfYf,20201002,Pre Launch,-2 299 400.47,0.00,0.00,0.00,-2 299 400.47
Gg9P4ybqVVkyXXCaZqCtRJ4YJEYnBk1ZHh,20201002,Pre Launch,-2 324 272.80,0.00,0.00,0.00,-2 324 272.80
GgAgTzUP8Cyu9XMfbQve9j34Nvg2uhrhtr,20201002,Pre Launch,-529 929.11,0.00,0.00,0.00,-529 929.11
Ggawqc44GAQTE1sfFAzjXk4arUmMKNGsMQ,20201002,Pre Launch,-2 144 021.34,0.00,0.00,0.00,-2 144 021.34
GgBCy17nJcR86qrA3AE6gytonL6QghnJnH,20201002,Pre Launch,-1 899 202.39,0.00,0.00,0.00,-1 899 202.39
GgCHseW3dWED4kYyXicGtqBhGE2Lqa8HEH,20201002,Pre Launch,-636 815.61,0.00,0.00,0.00,-636 815.61
GgfUVVfv6o27VbF7FCAL9e57zFF9Q7isWX,20201002,Pre Launch,-2 513 133.15,0.00,0.00,0.00,-2 513 133.15
GgHxRi4eJZ7yaUYDoEraJNA2VWmyhdK8Td,20201002,Pre Launch,-1 167 946.66,0.00,0.00,0.00,-1 167 946.66
GgiDJhM1q4UB62zc7oTd7Q9LcLiQyr8gCV,20201002,Pre Launch,-321 338.85,0.00,0.00,0.00,-321 338.85
GgNi1fd9dkmNEe7s3mhhbPU3iYwkXMGSAs,20201002,Pre Launch,-1 161 062.47,0.00,0.00,0.00,-1 161 062.47
GgSEpQQ3DFZrEmvLnZnA4PzGvrFkKGwHMh,20201002,Pre Launch,-1 390 035.21,0.00,0.00,0.00,-1 390 035.21
GgT3dSvfrTQh5og9CJrPycpNk8RpvowYBe,20201002,Pre Launch,-1 793 974.03,0.00,0.00,0.00,-1 793 974.03
GgTUahKJiYEHYpYqjyhqPHDEdajyLVjVG5,20201002,Pre Launch,-2 345 942.34,0.00,0.00,0.00,-2 345 942.34
GgWUvLFrWkyqicqMdvU4rLqQRWjvJ4FZ3P,20201002,Pre Launch,-1 677 814.53,0.00,0.00,0.00,-1 677 814.53
Gh1ZJrAsGw2LJaK916zKgrfJboqqB8togX,20201002,Pre Launch,-1 322 106.41,0.00,0.00,0.00,-1 322 106.41
Gh2oBeJkcHQmiMG1ev2KWu3Vk84jNxUqJc,20201002,Pre Launch,-2 329 381.28,0.00,0.00,0.00,-2 329 381.28
Gh2vV86T3rkTvj6s6Z4vZ34P3LrrSiUPyQ,20201002,Pre Launch,-913 281.61,0.00,0.00,0.00,-913 281.61
Gh6HA4X2cS6Q5q1fdhnJMW5N6wW2CE5eZn,20201002,Pre Launch,-2 403 872.84,0.00,0.00,0.00,-2 403 872.84
Gh6MFCwb9bvECKgYpVmXECDxgQRWijTsAX,20201002,Pre Launch,-1 519 623.52,0.00,0.00,0.00,-1 519 623.52
Gh6xXEXrDGeuRzZkW89huZpovtEez7tgxv,20201002,Pre Launch,-563 113.94,0.00,0.00,0.00,-563 113.94
GhA47FtP5MJHnr82oZsXCfw9dzDdYZuyFW,20201002,Pre Launch,-2 444 742.47,0.00,0.00,0.00,-2 444 742.47
GhBDAPGdgtm4PkDZuhu6Cr5xRR8VapqvfK,20201002,Pre Launch,-868 977.08,0.00,0.00,0.00,-868 977.08
GHrjbcFdxrjwiToqZQp282LH1B8kYKKhNV,20201002,Pre Launch,-2 287 477.94,0.00,0.00,0.00,-2 287 477.94
GHvCahzkog8Tq4U9Qs2UYx5bmcR4jTu1aD,20201002,Pre Launch,-1 542 181.84,0.00,0.00,0.00,-1 542 181.84
GHwm833NAwmgGyZsaFgbedJsLcGRUBZtMM,20201002,Pre Launch,-2 138 523.63,0.00,0.00,0.00,-2 138 523.63
GHx2PdVULBoaHNVrtA6VvDt3Du7dp8zpQX,20201002,Pre Launch,-1 571 910.28,0.00,0.00,0.00,-1 571 910.28
GJBbXfuqbon24DskVe1TZxktDnvWywgnMa,20201002,Pre Launch,-1 928 699.67,0.00,0.00,0.00,-1 928 699.67
GJDxJc4X7CxWiq4X1iBiS4RvkHb5zqi9xN,20201002,Pre Launch,-303 099.50,0.00,0.00,0.00,-303 099.50
GJErvhAyPso7DianxxhxX1DeguyLKf4vYx,20201002,Pre Launch,-2 510 781.98,0.00,0.00,0.00,-2 510 781.98
GJfHTJokQgcNv9Mx8GwYKsG7kBgAr84Rog,20201002,Pre Launch,-754 985.03,0.00,0.00,0.00,-754 985.03
GJhnqsnTdKe21EhReiMMRW1VkZ5yMGVEXx,20201002,Pre Launch,-2 542 959.72,0.00,0.00,0.00,-2 542 959.72
GJHts9YQy4ZsVE1k9p2P8azn4SqQjZCakv,20201002,Pre Launch,-2 503 918.75,0.00,0.00,0.00,-2 503 918.75
GJMBWep6MB5khxcMPEwH1d3H8cK2ANdyPU,20201002,Pre Launch,-2 328 767.24,0.00,0.00,0.00,-2 328 767.24
GJr8LH9jpX4uCcPBsfvoXVPByFtPjBYjF9,20201002,Pre Launch,-2 124 345.21,0.00,0.00,0.00,-2 124 345.21
GJtnFuGombYAVRZ9TD68b7hZejmRZSieZt,20201002,Pre Launch,-1 585 663.51,0.00,0.00,0.00,-1 585 663.51
GJWw3Q8ajd7jUWu2odSNtUW96gqFXgitit,20201002,Pre Launch,-1 288 456.85,0.00,0.00,0.00,-1 288 456.85
GJxKj7aSFMahSxDeYJVFAZMh17vFvmPB7n,20201002,Pre Launch,-1 653 694.22,0.00,0.00,0.00,-1 653 694.22
GJZnfzocQxi2fbAZgXHTAyZnBcrmvVAKKd,20201002,Pre Launch,-278 061.55,0.00,0.00,0.00,-278 061.55
GJZz6HZ5hiepiR4kz7CqVquKQRR7mcWmAv,20201002,Pre Launch,-2 179 131.17,0.00,0.00,0.00,-2 179 131.17
GK4vSU6VbWqW39ok1Gt7h9AsDHhgtXqF8W,20201002,Pre Launch,-320 232.32,0.00,0.00,0.00,-320 232.32
GK6oPMok4Q95HR3mKbW9orCYkvpL4P5DaR,20201002,Pre Launch,-422 155.77,0.00,0.00,0.00,-422 155.77
GKaEvatogjSBdscaiCxfF323yzHMe6NPSi,20201002,Pre Launch,-344 331.44,0.00,0.00,0.00,-344 331.44
GKB2mgZFjfXuB9qxwdUEVxF7kvmgYzsELD,20201002,Pre Launch,-1 066 117.45,0.00,0.00,0.00,-1 066 117.45
GKbCCPWScPAkvh5y1yWPwFQDh9AYk91us9,20201002,Pre Launch,-378 904.31,0.00,0.00,0.00,-378 904.31
GKbJ4GuoN7nfHe2HbYnTVNPqnAsgkbzGG8,20201002,Pre Launch,-1 294 637.96,0.00,0.00,0.00,-1 294 637.96
GKejR9NQXMz4nxF8jqQh7diWyCuNfMA6DJ,20201002,Pre Launch,-2 117 188.96,0.00,0.00,0.00,-2 117 188.96
GKEKdjcYZpTCZWDpZAPQCHSWjNfcp3DJ9v,20201002,Pre Launch,-411 465.85,0.00,0.00,0.00,-411 465.85
GKF58khJv12FbkFAg55Ge7xCde3f2rLSA2,20201002,Pre Launch,-1 091 048.98,0.00,0.00,0.00,-1 091 048.98
GKGGxCkqSEs3Mfry66ps1aiXn7EdJ9mWGP,20201002,Pre Launch,-262 690.38,0.00,0.00,0.00,-262 690.38
GKgQQMyKcskZhUqjXuieVEcGuWjy9UCUHb,20201002,Pre Launch,-388 903.06,0.00,0.00,0.00,-388 903.06
GKjMca1CxnNJj5sdQvrzyLypfpgZc7mB6N,20201002,Pre Launch,-748 952.83,0.00,0.00,0.00,-748 952.83
GKLUhjcX6ai5wsTMvze2iskebX8dn7m1sU,20201002,Pre Launch,-1 136 226.61,0.00,0.00,0.00,-1 136 226.61
GKNCDiQKDzmU3YB8wMMkh7YrGCdfPmqLo7,20201002,Pre Launch,-649 868.19,0.00,0.00,0.00,-649 868.19
GKoQFnAyMzXEzSdtfv96akKC2DrasptLf8,20201002,Pre Launch,-890 587.73,0.00,0.00,0.00,-890 587.73
GKSgCyM1qhxz75B1uNYQPyP4gV74XSzfC6,20201002,Pre Launch,-483 815.70,0.00,0.00,0.00,-483 815.70
GKXbiQadkkSwCQ6LZSqCKX944s46rWDCnf,20201002,Pre Launch,-393 042.87,0.00,0.00,0.00,-393 042.87
GL9NSaWwrk4aBZDo6Tm8tvuCjt8iAc3EnS,20201002,Pre Launch,-950 689.48,0.00,0.00,0.00,-950 689.48
GLCY3ji5v7QkzLbwqmGCRTBbu8SxdpciTx,20201002,Pre Launch,-1 296 438.06,0.00,0.00,0.00,-1 296 438.06
GLd1Lv4iXZgUDeUbA3po1pyTyBBgDMhVCV,20201002,Pre Launch,-2 508 628.73,0.00,0.00,0.00,-2 508 628.73
GLgXNxDnH6r7QQF1SnM8Zn9RPk3q1xzSLY,20201002,Pre Launch,-2 084 519.88,0.00,0.00,0.00,-2 084 519.88
GLhU9HKCAyzkbKqBJzUXrqomxuE8zednhx,20201002,Pre Launch,-454 566.01,0.00,0.00,0.00,-454 566.01
GLLrHiGhuySoJoZzjpuzN5H1j6EvhWS4Tc,20201002,Pre Launch,-1 289 510.44,0.00,0.00,0.00,-1 289 510.44
GLm6zJvadMpNrzXiBvnjPv5cvmGvajCz4T,20201002,Pre Launch,-1 121 831.70,0.00,0.00,0.00,-1 121 831.70
GLmATpugwbkPCeShNTnUrT2WUUWPSEQTAx,20201002,Pre Launch,-2 535 541.84,0.00,0.00,0.00,-2 535 541.84
GLPJnq7kTqFbuEp5DdstxeMK1VqeW6PtSb,20201002,Pre Launch,-937 387.46,0.00,0.00,0.00,-937 387.46
GLrLHPSzKo3Hz2vaD8fkueRbunfEcNDfZg,20201002,Pre Launch,-1 703 004.94,0.00,0.00,0.00,-1 703 004.94
GLRpaDXgxCKpr2wWjhSQefLt6vdyKaaURS,20201002,Pre Launch,-1 181 530.90,0.00,0.00,0.00,-1 181 530.90
GLvHAqE2mGZD1hWhHNxuAZdhdkz1TUAi4p,20201002,Pre Launch,-2 500 779.08,0.00,0.00,0.00,-2 500 779.08
GLVTKUeUbTCJkX9YsyjrLxRQDsiV5MEKeE,20201002,Pre Launch,-926 722.94,0.00,0.00,0.00,-926 722.94
GLvZCpbtHjGEj4YyzdD8JXVXR4vLmWhBwa,20201002,Pre Launch,-446 370.58,0.00,0.00,0.00,-446 370.58
GLxz9LeqfDaPxL8uBPGQQMFCUkWzYeLj5o,20201002,Pre Launch,-267 212.11,0.00,0.00,0.00,-267 212.11
GM9Y7B16C8kM3psKBPfJq4oAHsBnHWuYTG,20201002,Pre Launch,-2 336 325.58,0.00,0.00,0.00,-2 336 325.58
GMAfM2C5LoSQezT58VcfPoAYW8Hw2JsddZ,20201002,Pre Launch,-2 225 302.44,0.00,0.00,0.00,-2 225 302.44
GMCDKfUC5tjMx9crR3eDoUboxXFZ8vNF4A,20201002,Pre Launch,-1 435 416.52,0.00,0.00,0.00,-1 435 416.52
GMd7JKSmUm8Q3MnhQEEhuFp1iR67Yvsv1r,20201002,Pre Launch,-1 673 903.63,0.00,0.00,0.00,-1 673 903.63
GMEFYhScb8sVHj5TVQkK3sEAGXGmFPLne5,20201002,Pre Launch,-1 836 203.66,0.00,0.00,0.00,-1 836 203.66
GMFHmXrgiDSy9JsWxX5S3fmt9pLes5eZ2j,20201002,Pre Launch,-901 969.58,0.00,0.00,0.00,-901 969.58
GMmDn3RiVCygK5wBAaJBZLssgFPpjF5Phq,20201002,Pre Launch,-2 449 546.76,0.00,0.00,0.00,-2 449 546.76
GMmfpKcWeK1uUSuYxHs3zsoXZY78AjYT76,20201002,Pre Launch,-1 024 564.68,0.00,0.00,0.00,-1 024 564.68
GMMuTDT6Rfv4zUW22dGQgHbX3CWf3zcGUZ,20201002,Pre Launch,-1 791 129.18,0.00,0.00,0.00,-1 791 129.18
GMqFo7fVmff7Y5rqaXG1N5X4kd6jJHbEzB,20201002,Pre Launch,-1 189 394.22,0.00,0.00,0.00,-1 189 394.22
GMrc3NigRKjb71fVTJVPVv7cuKLBfzdZ1P,20201002,Pre Launch,-2 331 774.28,0.00,0.00,0.00,-2 331 774.28
GMwMpKy8htsdAx2rKgHuSZJp7Yv9pnRgSZ,20201002,Pre Launch,-155 528.72,0.00,0.00,0.00,-155 528.72
GMWnSmPN9TQ9e4QsiM7gHycNsDuSAhYq3K,20201002,Pre Launch,-2 521 450.88,0.00,0.00,0.00,-2 521 450.88
GMxEX6MUa9RhtVQhBxfprF44Y3H9P1yiGe,20201002,Pre Launch,-1 533 569.79,0.00,0.00,0.00,-1 533 569.79
GMxucxLVvE3MtGtygRV1hVtGGM69Hk7Tz9,20201002,Pre Launch,-1 321 193.71,0.00,0.00,0.00,-1 321 193.71
GMYHbzus2AQKiabcA642GLz2SLJouPATW8,20201002,Pre Launch,-2 696 732.04,0.00,0.00,0.00,-2 696 732.04
GN2KndvCp15c5gEXgz115dJPVur3th4FtF,20201002,Pre Launch,-1 344 372.35,0.00,0.00,0.00,-1 344 372.35
GN3pTKMYRoK93FFbK4V9a2oeyEmFKT3GZV,20201002,Pre Launch,-1 216 098.44,0.00,0.00,0.00,-1 216 098.44
GN3QQVU1tccWv4qz5kgwm1QjJq4Rs3jJan,20201002,Pre Launch,-985 876.21,0.00,0.00,0.00,-985 876.21
GN5BjzHsSyLQ2iVHQZD7SC3u78BiBSPboN,20201002,Pre Launch,-1 517 773.06,0.00,0.00,0.00,-1 517 773.06
GN8GQ1Xt7rvCu61bog5iAgoFVpPATEzwmi,20201002,Pre Launch,-1 115 805.69,0.00,0.00,0.00,-1 115 805.69
GN9ZKjvN4zKVsKgWNyWyqfhAfVXFUD8EaZ,20201002,Pre Launch,-514 336.39,0.00,0.00,0.00,-514 336.39
GNcHYn9etBA1UPruAavSkSDFyoXRc1FpnB,20201002,Pre Launch,-1 118 817.08,0.00,0.00,0.00,-1 118 817.08
GND9zmXRj2jTt5a7gYmF4zqK5HtBFto46V,20201002,Pre Launch,-1 339 465.71,0.00,0.00,0.00,-1 339 465.71
GNecvMvmA6cuTQPrxnvbpx81hG1AQHotom,20201002,Pre Launch,-664 595.76,0.00,0.00,0.00,-664 595.76
GNFpLHMS96XwBhXcKZHf6LC7wHUiMpWyjc,20201002,Pre Launch,-2 226 491.96,0.00,0.00,0.00,-2 226 491.96
GNg9U2CadZp4qp6jq2NGRoN7URzNSrJJCQ,20201002,Pre Launch,-616 213.09,0.00,0.00,0.00,-616 213.09
GNJeXv6ovBDKYqRc6F1scdcGvYU5Nun2Yp,20201002,Pre Launch,-2 498 508.95,0.00,0.00,0.00,-2 498 508.95
GNJQLAVtnL15wkqKawmZcAmd4LsNHdwMnS,20201002,Pre Launch,-968 927.06,0.00,0.00,0.00,-968 927.06
GNKQNhKu86G6kSPZw7LGxsWDtAE9jJvSc2,20201002,Pre Launch,-1 154 856.94,0.00,0.00,0.00,-1 154 856.94
GNLzhPzrmC1mBLDGwnhXRat5Airv3J7JJ5,20201002,Pre Launch,-1 762 911.26,0.00,0.00,0.00,-1 762 911.26
GNPhdvtMdWXJGQFkXNpsVaWo7MNNfKzYVW,20201002,Pre Launch,-1 341 844.47,0.00,0.00,0.00,-1 341 844.47
GNpiJoLUDnaUXniZN1CmohqAcUBNabXz2V,20201002,Pre Launch,-858 630.18,0.00,0.00,0.00,-858 630.18
GNpkkoAdx9ec3hexe9DdPdr315ZYvKZ8sG,20201002,Pre Launch,-937 389.81,0.00,0.00,0.00,-937 389.81
GNQKuf8vyqSMjZ6PSTiZ6BLT2Wc6nv7Tqw,20201002,Pre Launch,-2 202 059.80,0.00,0.00,0.00,-2 202 059.80
GNRbS1wHkkT87G8GW4t6E9ekgzWg2yTETA,20201002,Pre Launch,-346 338.45,0.00,0.00,0.00,-346 338.45
GNrkdPSBegEGFjccjBmmTKusuuJdKMf3L4,20201002,Pre Launch,-450 520.55,0.00,0.00,0.00,-450 520.55
GNt5U3iCKT5q5gv3ZSYeQDvJzJSKPaLvGr,20201002,Pre Launch,-564 449.93,0.00,0.00,0.00,-564 449.93
GNVWwpMvzeFYrFeJmDTeADVmi7dRfDcWzq,20201002,Pre Launch,-1 530 689.63,0.00,0.00,0.00,-1 530 689.63
GNysTfM2SL3XKkyEvmw53kaLt52yK5aULF,20201002,Pre Launch,-1 447 120.84,0.00,0.00,0.00,-1 447 120.84
GP2hWVWwfz1Rt6RKkNuoBoMpbfyZLA9uE5,20201002,Pre Launch,-1 021 133.46,0.00,0.00,0.00,-1 021 133.46
GP3jFexTdtdz9wXid2kK6zFDPaTeHRRgWc,20201002,Pre Launch,-2 066 453.80,0.00,0.00,0.00,-2 066 453.80
GP3JyVc99gHWqkh3LfcfshRqPmUJ1pxdHM,20201002,Pre Launch,-217 673.27,0.00,0.00,0.00,-217 673.27
GP8Ugf3BaqhxBkDv3ghb825UFi2Y6gNqQS,20201002,Pre Launch,-2 504 666.88,0.00,0.00,0.00,-2 504 666.88
GP9eK6ynUEbB5GbqtDnJPd7yRpXkQsQN7n,20201002,Pre Launch,-1 721 767.04,0.00,0.00,0.00,-1 721 767.04
GPahLZTVrop9VKqMm92ddEAagePStaeYuV,20201002,Pre Launch,-2 368 765.80,0.00,0.00,0.00,-2 368 765.80
GPbmbphai2Ysi228Tiz1fp23Di9ASdRozN,20201002,Pre Launch,-2 248 648.58,0.00,0.00,0.00,-2 248 648.58
GPcCPpbt9ca8PryhGT7MtRrxzsPL5chMV9,20201002,Pre Launch,-592 936.85,0.00,0.00,0.00,-592 936.85
GPEE3zyuBbzd7eFjXnzRD3JgZqfdXMWq3S,20201002,Pre Launch,-456 302.24,0.00,0.00,0.00,-456 302.24
GPEzSyjnA17EtrWAPCceBHvbFtThdbUmpH,20201002,Pre Launch,-2 250 831.50,0.00,0.00,0.00,-2 250 831.50
GPJwvEKgZX4F5FFWntwAjP8KZDPsn4Q968,20201002,Pre Launch,-2 550 553.23,0.00,0.00,0.00,-2 550 553.23
GPnBRFtTQt9dF3Xm7PJjFCzTkk6e5VyPsv,20201002,Pre Launch,-1 431 608.70,0.00,0.00,0.00,-1 431 608.70
GPNKFQ2HuKYnTDVD64KuodfKo4H8ysLJ2k,20201002,Pre Launch,-1 719 480.52,0.00,0.00,0.00,-1 719 480.52
GPNPoNS3HDPWFqkiTxLwMuSYhBw9Mjb2k5,20201002,Pre Launch,-616 142.89,0.00,0.00,0.00,-616 142.89
GPpfgvmFFLxX8D5aBapJ6NQjNeS7fK6HAU,20201002,Pre Launch,-2 474 880.05,0.00,0.00,0.00,-2 474 880.05
GPPu25SM56P3K4dZbNCcWjcwF6CSUUcJeW,20201002,Pre Launch,-340 423.39,0.00,0.00,0.00,-340 423.39
GPQkRXDiTVMiQixBVooM8iTdz5BUWz5eTJ,20201002,Pre Launch,-1 118 257.56,0.00,0.00,0.00,-1 118 257.56
GPRaJrSy4veb64PRWemR7HRqUKoYFqM1E8,20201002,Pre Launch,-844 886.85,0.00,0.00,0.00,-844 886.85
GPSYkytYQzurz3xAk53fyNW1YZLoRKBc5Y,20201002,Pre Launch,-523 767.27,0.00,0.00,0.00,-523 767.27
GPwjEjuCVoFYfiuR3xLieNm6AeE1kERfRv,20201002,Pre Launch,-1 573 550.82,0.00,0.00,0.00,-1 573 550.82
GPYLKjmDZijx3iNRdZHLaXhxBcDss4Ubqb,20201002,Pre Launch,-836 466.05,0.00,0.00,0.00,-836 466.05
GPzpUtyDsDCJ3yLQ1gJEwxWVok3bKxTYPh,20201002,Pre Launch,-2 492 774.68,0.00,0.00,0.00,-2 492 774.68
GQ7NYWVW9Afpgv4fFJGYSJ3F8kYxVXeMGn,20201002,Pre Launch,-1 247 506.29,0.00,0.00,0.00,-1 247 506.29
GQ36adzYHoD8DqkaLDMYnEyXQ25fpsGXRZ,20201002,Pre Launch,-850 518.04,0.00,0.00,0.00,-850 518.04
GQApT9xLrtDUw6C77oPiiYkv6gZ8N4UniL,20201002,Pre Launch,-2 225 289.68,0.00,0.00,0.00,-2 225 289.68
GQdrJj4gAzuQUPNXztFRySqyqKYmj3Lb5Q,20201002,Pre Launch,-2 416 123.30,0.00,0.00,0.00,-2 416 123.30
GQgxcJ2jyXe2aPS9x95uXrssMVm54LpiHn,20201002,Pre Launch,-1 674 338.25,0.00,0.00,0.00,-1 674 338.25
GQLwt8VXy4kXfwfJ7KK7a82bLfRVE5stoP,20201002,Pre Launch,-1 548 946.60,0.00,0.00,0.00,-1 548 946.60
GQu4VKuRdieM12UECoBFWDKEAqTpxRXGLy,20201002,Pre Launch,-185 939.37,0.00,0.00,0.00,-185 939.37
GQvLw83qnxeUPrQjiQe1o1Hr1Q55X9BQJ3,20201002,Pre Launch,-2 499 246.46,0.00,0.00,0.00,-2 499 246.46
GQXfTwCrG395FSUBWGp4QMMckpRJkWz4NB,20201002,Pre Launch,-2 531 834.62,0.00,0.00,0.00,-2 531 834.62
GR2knJH6dw7FyLzENTfs7Ckkv73Q4hDhGr,20201002,Pre Launch,-1 700 841.31,0.00,0.00,0.00,-1 700 841.31
GR2Wb2cuDjRRkRfpkqGxDN8WXz1yvFvB17,20201002,Pre Launch,-1 242 004.09,0.00,0.00,0.00,-1 242 004.09
GR9xX4Y6TbQmgCMniDWhy1x1fiuocbdYf4,20201002,Pre Launch,-299 988.46,0.00,0.00,0.00,-299 988.46
GRgbarruzS3XnZFWcfex1LBmFVvtb5n4Km,20201002,Pre Launch,-1 690 084.02,0.00,0.00,0.00,-1 690 084.02
GRGRu9mh8DdVmV7qQjFCdhQTiNCWDFDr2q,20201002,Pre Launch,-224 872.23,0.00,0.00,0.00,-224 872.23
GRJ54Pg6tMwroNwqpzH6Gbu6UKSfzQndPf,20201002,Pre Launch,-1 526 609.85,0.00,0.00,0.00,-1 526 609.85
GRjiHbcFvxzB5XSmwM4BiW59psWEtKsHYJ,20201002,Pre Launch,-1 074 519.09,0.00,0.00,0.00,-1 074 519.09
GRKr3hNtEY1zWDd7sSKesGzxE4hqwUJGRn,20201002,Pre Launch,-255 944.03,0.00,0.00,0.00,-255 944.03
GRnmrZUvD3xdDNvaMSX1DDRQYoQUugvUUY,20201002,Pre Launch,-2 093 440.94,0.00,0.00,0.00,-2 093 440.94
GRo7dNRzjiDxr6pFKeVud9tQWUiNFjeAor,20201002,Pre Launch,-996 909.11,0.00,0.00,0.00,-996 909.11
GRPJwjvehkjdJXHVJt8UD4PySq7fEuFF1w,20201002,Pre Launch,-1 202 356.50,0.00,0.00,0.00,-1 202 356.50
GRSBAxXgJkmbm36eiCtDFhq2VwCMKrjhhW,20201002,Pre Launch,-1 697 291.09,0.00,0.00,0.00,-1 697 291.09
GRTces1pHVFWSagccwTAU4bExiuGV95b71,20201002,Pre Launch,-983 268.91,0.00,0.00,0.00,-983 268.91
GRu6vyKE7voosHZ2svL8FJBE5JgV8CUek7,20201002,Pre Launch,-1 537 276.26,0.00,0.00,0.00,-1 537 276.26
GRWoudtP4R9Nq5dXfSZX9m4dkZLtnE9Yfu,20201002,Pre Launch,-2 131 443.82,0.00,0.00,0.00,-2 131 443.82
GRY3dCjdHbFbZe9WZ91N2PmoqbKWsG9E1a,20201002,Pre Launch,-261 411.19,0.00,0.00,0.00,-261 411.19
GRYpMsiZY7FK4rWvqaUJvYyRnV5SujjiGV,20201002,Pre Launch,-948 135.24,0.00,0.00,0.00,-948 135.24
GS3jzGQxkscWMDBtKFHiJtzCNqY3EDkxUN,20201002,Pre Launch,-2 058 423.18,0.00,0.00,0.00,-2 058 423.18
GS6RfQsP5B7RpwD4ACXuRT8PsyJsrxEKJd,20201002,Pre Launch,-2 193 244.81,0.00,0.00,0.00,-2 193 244.81
GSBYriJY8DM5XvLaKNE9nLYyipX5BGJzfR,20201002,Pre Launch,-512 285.41,0.00,0.00,0.00,-512 285.41
GSD91zqPCATYE9ycAFZr8p6JxiQFLRoT7u,20201002,Pre Launch,-2 175 812.87,0.00,0.00,0.00,-2 175 812.87
GSDibfwP9sDZu5XcwP1E2PMjEpFpYjcRPv,20201002,Pre Launch,-363 851.17,0.00,0.00,0.00,-363 851.17
GSGStBr38DZ2eA8JD5kQK4Q6Co3SByGNDP,20201002,Pre Launch,-1 177 506.23,0.00,0.00,0.00,-1 177 506.23
GShhzVV4wf39jCGr482nA7XQVLfE3GBxU1,20201002,Pre Launch,-2 336 116.09,0.00,0.00,0.00,-2 336 116.09
GShMFFAdwUB8EqBDkCFpZ1NFcbJQhoNbRB,20201002,Pre Launch,-1 392 306.98,0.00,0.00,0.00,-1 392 306.98
GSKJED3axi9ABC2LFDMNPFAh3tocJ8UNWB,20201002,Pre Launch,-2 225 720.01,0.00,0.00,0.00,-2 225 720.01
GSp3zeEPYjcozXFihyYzXwhJhMmcYRrYUz,20201002,Pre Launch,-682 646.77,0.00,0.00,0.00,-682 646.77
GSP9xbgCEVMgN8SHkjtWbcjQfZajQvWPoB,20201002,Pre Launch,-1 742 331.20,0.00,0.00,0.00,-1 742 331.20
GSQ9JCX6Q3DVXmdujy8Cc2w4fBG83RPsUf,20201002,Pre Launch,-1 484 458.17,0.00,0.00,0.00,-1 484 458.17
GSRdi7w3Qbdh1szD4EPuiV8LavC4vcxtMP,20201002,Pre Launch,-309 018.71,0.00,0.00,0.00,-309 018.71
GSrfrgxAMP4DgHrSzCbgebYfRVqNAW4VF7,20201002,Pre Launch,-2 299 418.11,0.00,0.00,0.00,-2 299 418.11
GSrhV31DxZeWnucmEH8wL6DkEYpjjQ2umd,20201002,Pre Launch,-867 817.52,0.00,0.00,0.00,-867 817.52
GSrRzL1qaPXgcnVHrGeBEtBt1XDzf2FogQ,20201002,Pre Launch,-1 543 975.79,0.00,0.00,0.00,-1 543 975.79
GSUPCvis6UkU3rPsEwCy3NS7YMWiV1vxhZ,20201002,Pre Launch,-1 376 135.25,0.00,0.00,0.00,-1 376 135.25
GSvSKDLh7JWHf2P24c6vGTLn8THYoFU6N3,20201002,Pre Launch,-1 933 300.12,0.00,0.00,0.00,-1 933 300.12
GSxwQfw6dMKDSFPGnhciWjPcF4WwHSAyjj,20201002,Pre Launch,-761 657.94,0.00,0.00,0.00,-761 657.94
GT1NYsnQaAKE6rXH2RCtkBmQkkhk26MCGJ,20201002,Pre Launch,-1 245 212.58,0.00,0.00,0.00,-1 245 212.58
GT4qVAP95sc1wiV77yoKK2LVacWvUKmwUG,20201002,Pre Launch,-2 382 996.60,0.00,0.00,0.00,-2 382 996.60
GT7t16K9xk4jZsPYSUTe7M3ViDxDiHeC2y,20201002,Pre Launch,-401 277.13,0.00,0.00,0.00,-401 277.13
GT12BgFKxNt7GWSFdLPmjYn37HspnA7Xce,20201002,Pre Launch,-1 536 852.91,0.00,0.00,0.00,-1 536 852.91
